time,seconds_elapsed,z,y,x
1666761236398891800,0.012891845703125,-0.6928894715555012,0.033626959791779515,-0.17171470327228305
1666761236418836500,0.03283642578125,-0.2591454417049885,0.0172147541731596,-0.2545519764348864
1666761236438781700,0.05278173828125,-0.2575450207710266,0.06034370180368423,-0.004882219083607197
1666761236458726700,0.0727265625,-0.15854089505299926,0.11622165637016296,0.2614031575039029
1666761236478671600,0.092671630859375,-0.004419277746975422,-0.015621347501873968,0.1885626516933553
1666761236498615800,0.11261572265625,0.25258082249239083,-0.0324859730631113,-0.04171587052878458
1666761236518560800,0.132560791015625,0.07837386401295661,-0.10309797090291976,-0.10671470009535551
1666761236538505500,0.15250537109375,-0.22188465545549987,-0.06868249108195304,-0.08341068913638591
1666761236558450700,0.17245068359375,-0.3458953582666814,-0.09173837249875068,-0.0610971550860675
1666761236578395600,0.192395751953125,-0.17771058268621562,-0.023454525345563887,0.036611829954618584
1666761236598340900,0.2123408203125,0.14474690910875795,0.01721241608560085,0.2281982225164771
1666761236618285600,0.23228564453125,0.09683774146437645,0.012529811227321623,0.18032675653398036
1666761236638230500,0.25223046875,-0.14915727289691566,-0.07030337028205394,-0.10328383973068557
1666761236658175700,0.27217578125,-0.31513387090861794,-0.07128244444727898,0.16559008291214702
1666761236678120700,0.29212060546875,-0.09603738486692309,0.10132511601150035,0.4284431469634175
1666761236698065700,0.312065673828125,-0.07926116824150085,0.07854746701419353,0.43454643227457995
1666761236718011000,0.332010986328125,-0.25549451798200606,0.052823243170976635,0.37888095141500233
1666761236737955800,0.351955810546875,-0.06391293859258294,-0.006816694277524947,0.26350392917543647
1666761236757901000,0.371901123046875,0.1495462722145021,0.1308633451849222,0.5515650842413305
1666761236777845800,0.391845703125,-0.3178033823788166,0.02679799055457115,0.6005062252819537
1666761236797789700,0.411789794921875,-0.36948739238679407,-0.23164836297035216,0.0026388240709900855
1666761236817735000,0.43173486328125,-0.22229002138599752,-0.4262859689295292,0.13587474360615015
1666761236837679900,0.451679931640625,0.16217340633645652,0.14634616099894046,0.9218114783018827
1666761236857625000,0.471625,-0.11871215801164507,-0.022333412361145017,0.9287018223375082
1666761236877569800,0.49156982421875,-0.38772140660509463,-0.05251169300377369,0.781989458374679
1666761236897514800,0.5115146484375,-0.445316832613945,-0.1536468394011259,0.5740437502920627
1666761236917460000,0.5314599609375,-0.083689359947294,-0.06889525704979896,0.4250093731224537
1666761236937405000,0.551405029296875,0.1546001946032047,0.034760347735881804,0.741916098922491
1666761236957350000,0.571349853515625,-0.03164864545613527,-0.12262100201845168,0.47638946828041223
1666761236977294800,0.591294921875,-0.299768982385844,-0.28865619834959505,0.26218933944553136
1666761236997239800,0.61123974609375,-0.1447742355071008,-0.06180325296223163,0.6207230838805436
1666761237017185000,0.63118505859375,0.43216392105221746,-0.21088205379545688,0.682694679147005
1666761237037130000,0.6511298828125,0.796385355734825,-0.31998014189600943,0.16087737517654896
1666761237057075000,0.671074951171875,0.36885333226695655,-0.08382745324373245,0.010975001267064362
1666761237077020000,0.69102001953125,-0.6106032564043998,0.08394143501222133,0.17995353930741548
1666761237096964900,0.71096484375,-1.0389162011168898,0.0535176551759243,0.305702628484834
1666761237116910000,0.73091015625,-0.8346994504295289,-0.05211597168445587,0.3354840004980564
1666761237136854000,0.75085400390625,-0.601697480893135,0.07452186475992202,0.20452187111377715
1666761237156798700,0.770798828125,0.026871348051726817,0.10542612158954143,-0.07383092335369437
1666761237176744000,0.790743896484375,0.3820809165000915,0.15437690724134445,-0.4908884972214699
1666761237196689000,0.81068896484375,0.35361879212558267,0.18510288489460944,-0.6395666082993149
1666761237216634000,0.830634033203125,-0.06035670741572976,0.15163549957871436,-0.5919722422251478
1666761237236578800,0.850578857421875,-0.3804593066476285,0.2293412550717592,-0.5427729617049917
1666761237256523800,0.870523681640625,-0.2936440697647631,0.20025310775339603,-0.7342173611134291
1666761237276469000,0.890468994140625,0.010548428151756524,0.2745762350708246,-0.6678285339266061
1666761237296414000,0.9104140625,0.21671645903736353,0.15819792683422565,-0.8717737011309713
1666761237316359000,0.93035888671875,0.17999065644741058,0.16632687275409697,-0.9587532617300748
1666761237336303900,0.950303955078125,0.13939678025245666,0.14474164841175077,-1.0615864442169665
1666761237356248800,0.970248779296875,0.12508256982639432,0.25342647953629494,-1.0406257815137505
1666761237376194000,0.990194091796875,0.25001623270139095,0.25234979021549225,-1.1525465258195995
1666761237396139000,1.010138916015625,0.36026612118557094,0.26519348969757556,-1.2471958173289894
1666761237416083700,1.030083740234375,0.22130933978557585,0.33538229368925093,-1.4176418158397077
1666761237436029000,1.05002880859375,-0.08867372423112392,0.15959668771624563,-1.5527268703728914
1666761237455974000,1.069973876953125,-0.025106384205818174,0.044233694002032274,-1.4153636417746542
1666761237475917800,1.089917724609375,0.388863123986125,0.00710895522236824,-1.425444306284189
1666761237495863000,1.109863037109375,0.31752573448121546,-0.02724105814695358,-1.3903288615003226
1666761237515807700,1.129807861328125,0.006961801836639642,0.1656248619645834,-1.1991674072191119
1666761237535753000,1.1497529296875,-0.47692777640819545,-0.08990998802781104,-1.3443299113914369
1666761237555698000,1.169697998046875,-0.4795400047332048,-0.017123568758368492,-1.279889880184829
1666761237575643000,1.189642822265625,-0.2383637888304889,-0.050451837864518165,-1.5235352626800536
1666761237595588000,1.209588134765625,-0.34197803869247434,0.07326631174087524,-1.3067434003189204
1666761237615532800,1.22953271484375,-0.3030278380513191,-0.014898293924331665,-1.0387123491078614
1666761237635478000,1.24947802734375,-0.32752032814249393,-0.07125380287468433,-0.9806330120395869
1666761237655423000,1.269423095703125,-0.48618528796657917,0.0008691840499639511,-0.8611544727653264
1666761237675368000,1.289367919921875,-0.28267347067818044,-0.10178279665112495,-1.0537721902694552
1666761237695313000,1.30931298828125,0.06571195083856582,-0.0593558598101139,-1.2146440855532883
1666761237715257900,1.3292578125,0.04390943048372865,0.10937164434492587,-0.7901327250808476
1666761237735202800,1.349202880859375,-0.19867767513021825,0.2230506304949522,-0.5433510173212737
1666761237755148000,1.36914794921875,-0.33236601460799575,0.1567366221100092,-0.43094720220621674
1666761237775092700,1.3890927734375,-0.25186916709169743,-0.029196868389844893,-0.06989562973137944
1666761237795037700,1.40903759765625,-0.11754150679707527,0.09838087925314902,0.20152502738535402
1666761237814982000,1.42898193359375,-0.10142667668983339,-0.03005260843634605,0.014735833371616899
1666761237834926800,1.4489267578125,-0.4183557604521513,0.03226794639825821,-0.19821049600988624
