time,seconds_elapsed,z,y,x
1667080616004610300,0.0366103515625,-2.392420621958375,-0.20269991638362406,0.11976705562574788
1667080616024552400,0.056552490234375,-2.3760581007003783,-0.0539969631254673,0.3578808334842324
1667080616044494300,0.076494384765625,-1.904443628269434,0.026619711378216743,0.5959624443724751
1667080616064436200,0.096436279296875,-1.824134412279725,-0.038624621948599815,0.28792846859693527
1667080616084378400,0.11637841796875,-2.435833647227287,-0.28993922389745713,-0.49398120253980154
1667080616104320300,0.1363203125,-2.1624536362037063,-0.8171417280375957,-2.0717603888437153
1667080616124262400,0.156262451171875,-1.5516875904530285,-0.4404933579802513,0.6625248745605349
1667080616144204300,0.176204345703125,0.01059241342395544,-0.04011456824541092,-0.24016281934278083
1667080616164146200,0.196146240234375,0.8582970375075936,-0.19323007724881172,-0.367022207849659
1667080616184088300,0.21608837890625,1.5052140085697172,-0.11558978820741175,0.23036066124737262
1667080616204031200,0.23603125,0.6911667394161224,0.1504617796242237,0.26120295875668526
1667080616223973400,0.255973388671875,-0.04576543361395597,0.35314416035115714,-0.0350526452133432
1667080616243915300,0.275915283203125,-1.586627678669989,0.40699850013554095,-0.1335960215518251
1667080616263857400,0.295857421875,-1.8250225932911037,1.1090285788714884,-0.30151659323815255
1667080616283799300,0.31579931640625,-0.8888076188445091,1.8050071024835108,0.1824994243979454
1667080616303741200,0.3357412109375,-0.2448743397682905,1.520541341561079,0.6669347999572753
1667080616323683300,0.355683349609375,-0.5901119647786021,0.11605039145648478,-0.04615797659549862
1667080616343625200,0.375625244140625,0.3798237852230668,0.4742202710151672,-0.45652043673880394
1667080616363567400,0.3955673828125,1.063560959160328,0.40806525258421894,-0.13878800070434807
1667080616383509200,0.41550927734375,0.12242168005406856,0.23903321252465246,0.3277560365945101
1667080616403452200,0.4354521484375,0.4918190560698509,0.605179477789998,0.48509442398995156
1667080616423394300,0.455394287109375,1.58678403827548,0.4088531880915165,0.9581175941750407
1667080616443336200,0.475336181640625,0.7613511594936251,-0.024752163940668103,0.3309326573366299
1667080616463278300,0.4952783203125,-0.21004794105887412,-0.3375976316511631,-0.68290919868052
1667080616483220200,0.51522021484375,-0.1305357206657529,0.04751695345640182,-0.06852032279018312
1667080616503162400,0.535162353515625,-0.10000336588844656,0.2500204704850912,0.7668354361236095
1667080616523104300,0.555104248046875,0.7333880706824362,-0.08649345758259296,0.16419656446082517
1667080616543046100,0.575046142578125,1.4808034976735711,-0.5427350043147802,0.1931017381614074
1667080616562988300,0.59498828125,1.5338364380724727,-0.3315881621032953,0.32336277007162567
1667080616582930700,0.6149306640625,1.069612514284253,-0.5722656347036361,-0.2525035194724798
1667080616602873900,0.634873779296875,1.2163821613922714,-0.6291565657049417,-0.42289281935989853
1667080616622815700,0.654815673828125,1.833188217959553,-0.8187737131536006,-0.0898880684569478
1667080616642757600,0.674757568359375,2.3659143078267575,-0.7672165443956851,-0.034950609610974785
1667080616662699800,0.69469970703125,2.099099938929081,-0.49636663637161255,-0.051883039711415765
1667080616682641700,0.7146416015625,0.9565431844651698,-0.13696984536647797,-0.093205522441864
1667080616702583800,0.734583740234375,0.13317176825776694,-0.4535954161375761,-0.8316589136898517
1667080616722526000,0.75452587890625,0.37188115565553304,-0.40291503021419045,-0.3600397650837898
1667080616742467800,0.7744677734375,0.05272153636217117,-0.09240940362811088,0.12977613447010516
1667080616762409700,0.79440966796875,-0.1492345759168267,-0.33011458241939545,-0.33931846409440036
1667080616782352600,0.8143525390625,-0.2310924826532602,-0.28872575645446774,-0.4358353030413389
1667080616802294800,0.834294677734375,-0.9870970204219222,-0.13110241463780403,-0.2809767497628927
1667080616822236700,0.854236572265625,-1.3939056970737873,0.060144379839301106,0.1848418958708644
1667080616842178800,0.8741787109375,-1.5709282974958418,0.6310849034190178,0.7041469247594475
1667080616862121000,0.894120849609375,-0.8258347375810146,0.660674570518732,0.4706333524391055
1667080616882062600,0.9140625,-0.6305731545045972,0.3012146511495113,0.13738864616728386
1667080616902004700,0.934004638671875,-1.1430645578555763,0.28995968216359613,0.042715096999472006
1667080616921947000,0.95394677734375,-1.012305842088908,0.3013987755447626,0.053456563505297525
1667080616941888800,0.973888671875,-0.31918256177753207,0.6380056425929069,0.5776730467051268
1667080616961832000,0.99383203125,-0.10558715737015008,0.6809913823604583,0.809962630188465
1667080616981773800,1.01377392578125,-1.1057365515887736,0.536554854375124,0.45206806043982506
1667080617001715700,1.0337158203125,-1.1947370235562325,0.371589333102107,0.03721241706311702
1667080617021657600,1.05365771484375,-0.2273977197885513,0.13025076624453066,-0.0074193363457918165
1667080617041599700,1.073599853515625,0.8965221387445926,0.14391981063485146,0.16989274854213
1667080617061542000,1.0935419921875,1.2963207905039191,0.030665187376737593,0.019850692167319356
1667080617081483800,1.11348388671875,0.01821194851696491,-0.08348667698204516,-0.058954877793788905
1667080617101426000,1.133426025390625,-0.7018678739115596,0.40786826870739457,0.41646274977978315
1667080617121367800,1.153367919921875,-0.6428039827853441,0.07017068381309509,0.5990504735156893
1667080617141310700,1.173310791015625,-0.16350480107069015,-0.28131401889324187,-0.29573183582425117
1667080617161252900,1.1932529296875,0.3892345876470208,-0.5108078341782093,-0.2519929761344567
1667080617181194800,1.21319482421875,0.6092810678899288,-0.5463280603706836,-0.44586745223402974
1667080617201137000,1.233136962890625,0.8823878149300813,-0.2401648469030857,-0.4301727472350001
1667080617221078800,1.253078857421875,0.07908230454325675,0.15935995635092257,0.3382996424406767
1667080617241020700,1.273020751953125,-1.210373860888183,0.22471534883677957,0.1410211483175866
1667080617260962800,1.292962890625,-1.5604454819262026,-0.1513847396880388,-0.5807733508080244
1667080617280904700,1.31290478515625,-0.7211199791312217,-0.2523205641210079,-0.5234294153422117
1667080617300846800,1.332846923828125,-0.642908612203598,-0.13622048830389977,0.21728578335791826
1667080617320789800,1.352789794921875,-1.6856898181855677,-0.20963293051719664,0.028638942246139047
1667080617340732000,1.37273193359375,-1.640446362619102,-0.615754063296318,-0.12802520828270353
1667080617360673800,1.392673828125,0.6785913354814053,-0.7382640061557293,0.3208922883048653
1667080617380615700,1.41261572265625,2.2461399274110794,-0.8451040861964225,0.6044523325592279
1667080617400557800,1.432557861328125,1.3264336046949028,-1.5556810440033673,-0.2391913256958127
1667080617420499700,1.452499755859375,0.5460989277899265,-1.2467092028558253,-0.45672553085684775
1667080617440441900,1.47244189453125,1.171975448910892,-0.7838795099049806,-0.42394408197849986
1667080617460383700,1.4923837890625,2.3725626598000527,-0.9304992271482944,-0.633936201196909
1667080617480325600,1.51232568359375,2.588743112264573,-0.37574528373777866,-0.4354290603280067
1667080617500268800,1.532268798828125,1.9601123239994047,0.0015215104788541792,-0.15513620117604732
1667080617520210700,1.552210693359375,0.9338695803642273,0.06415069287121296,-0.19686258853226898
1667080617540152800,1.57215283203125,0.4531142084918916,-0.016079028141498565,-0.7479509951725601
1667080617560094700,1.5920947265625,1.9365851718090474,0.5572574506640434,-0.37918548731952906
1667080617580035600,1.61203564453125,2.65869664619565,0.7903098352134227,0.4095473078355193
1667080617599977700,1.631977783203125,1.7633739463686942,0.5928583408772945,-0.4244669368088245
1667080617619920000,1.651919921875,1.287943130519986,0.37473464539051055,-0.41116731025278563
1667080617639861800,1.67186181640625,1.8048305768728254,0.6367588574022054,-0.3686281452089548
1667080617659803600,1.6918037109375,1.189214314612001,1.163821660810709,0.17876873170332983
1667080617679745800,1.711745849609375,0.24459362313076852,1.318773737591505,0.8213102458938956
1667080617699688700,1.731688720703125,-1.3707042697064578,0.4931798230290413,-0.15799454974923283
1667080617719630600,1.751630615234375,-1.9992615543439982,0.7309276719182729,0.0005955912729725242
1667080617739572700,1.77157275390625,-1.3970599233210086,0.5401239450335502,0.06118424428105354
1667080617759515000,1.791514892578125,-2.0473001935869455,-0.028936171627044677,-0.5327960863634944
1667080617779456500,1.81145654296875,-2.5944483381688594,-0.06402618970870971,-0.33202655352056026
1667080617799398700,1.831398681640625,-3.215734316629171,-0.12755261320173739,-0.18472237941073252
1667080617819340800,1.8513408203125,-2.8036493070095774,-0.09622048634886742,-0.14801349142296238
1667080617839282700,1.87128271484375,-2.0343641396462915,-0.07237199324965476,0.35272359685152765
1667080617859224800,1.891224853515625,-2.1141250741034745,0.08869593606293201,0.16663579257279634
1667080617879167700,1.911167724609375,-3.1664006691396236,0.1445709680199623,-0.14891688826978206
1667080617899110000,1.93110986328125,-3.5200878503262993,0.3275064457476139,-0.4391667855516076
1667080617919051500,1.951051513671875,-3.2382188278988,0.48114159471094603,-0.22234366953568532
1667080617938993700,1.97099365234375,-2.928852142214775,0.35480361799597737,0.21714666714817285
1667080617958935800,1.990935791015625,-3.1848867584228513,0.32681261826455593,0.1449807178646326
1667080617978877700,2.010877685546875,-2.635076116633415,0.09513269111216067,-0.030304834198323076
1667080617998819800,2.03081982421875,-1.7814309965848922,-0.010296353086829186,0.018261340616643428
1667080618018761700,2.05076171875,-1.4517534904085099,0.2952992896258831,0.5835001454234123
1667080618038703600,2.07070361328125,-1.4371370821654796,0.3473474567711353,0.5029585819825529
1667080618058646800,2.090646728515625,-1.938674837564677,0.18405600619018075,0.22920915312469003
1667080618078588700,2.110588623046875,-2.7239526699602603,0.5243325016617775,-0.27641280284821984
1667080618098530800,2.13053076171875,-2.438598435765505,0.40437867302596564,-0.7850254650697112
1667080618118472700,2.15047265625,-1.139946718095988,0.6249719734966754,-0.03401888171881437
1667080618138414600,2.17041455078125,-0.4648061075903475,0.5633201117038726,0.562489506098628
1667080618158356700,2.190356689453125,-1.697048101415485,1.182201367110014,0.6135226509824395
1667080618178298600,2.210298583984375,-1.9699374063126742,1.4178846846848725,-0.05281009599503595
1667080618198240800,2.23024072265625,-0.9322998468294739,0.939545287913084,-0.6552087063282728
1667080618218183000,2.250182861328125,0.42994697565510864,0.6523223372370004,0.4706713463619351
1667080618238125800,2.270125732421875,0.4313603495843708,0.35063422335684297,0.8653706291556358
1667080618258068000,2.29006787109375,0.2046260621406138,0.32566461727321144,0.3805754803732037
1667080618278009600,2.310009521484375,0.13912673113942145,0.005275894576311111,-0.8380076981946826
1667080618297951700,2.32995166015625,1.145984975346923,-0.8878425732046366,-1.1871028754159807
1667080618317893600,2.3498935546875,2.531016607221961,-0.7464888136655092,-0.5585317083835601
1667080618337835800,2.369835693359375,3.8422266315609215,-0.11090952143669128,0.9708496499761938
1667080618357778000,2.38977783203125,3.9511166298687455,-0.3757750943541527,0.8568138132125138
1667080618377719600,2.409719482421875,1.6906640994668005,-0.8414999242246151,-0.573897619819641
1667080618397661700,2.42966162109375,1.4439824180155991,-0.8250210831105709,-0.8724401291504502
